sos_utc,year,hour_ny,session,dir,bars_alive,stage_max,reached_zone,edge_ever,veto_ever,armed_ever,traded,verdict,edge_price
2026-01-29T15:15:00,2026,10,NewYork,short,64,4,True,False,True,False,False,no FVG in the zone,
2026-02-02T12:30:00,2026,07,London,long,42,3,True,False,False,False,False,no FVG in the zone,
2026-02-05T02:45:00,2026,21,Asia,short,74,3,True,False,False,False,False,no FVG in the zone,
2026-02-06T14:45:00,2026,09,NewYork,long,94,2,False,False,True,False,False,never retraced to 0.5,
2026-02-09T23:00:00,2026,18,Late,short,137,4,True,False,False,False,False,no FVG in the zone,
2026-02-11T10:30:00,2026,05,London,long,113,4,True,False,False,False,False,no FVG in the zone,
2026-02-12T16:00:00,2026,11,NewYork,short,223,4,True,False,True,False,False,no FVG in the zone,
2026-02-24T00:45:00,2026,19,Late,short,51,2,False,False,False,False,False,never retraced to 0.5,
2026-02-25T05:15:00,2026,00,Asia,long,45,2,False,False,False,False,False,never retraced to 0.5,
2026-02-27T13:00:00,2026,08,London,long,67,2,False,True,True,False,False,never retraced to 0.5,5148.51
2026-03-02T16:00:00,2026,11,NewYork,short,64,4,True,False,False,False,False,no FVG in the zone,
2026-03-10T15:30:00,2026,11,NewYork,long,302,4,True,False,False,False,False,no FVG in the zone,
2026-04-01T11:00:00,2026,07,London,long,15,2,False,False,False,False,False,never retraced to 0.5,
2026-04-02T01:15:00,2026,21,Asia,short,265,4,True,False,True,False,False,no FVG in the zone,
2026-04-07T22:45:00,2026,18,Late,long,469,4,True,False,True,False,False,no FVG in the zone,
2026-04-30T08:00:00,2026,04,London,long,115,4,True,False,True,False,False,no FVG in the zone,
2026-05-05T14:15:00,2026,10,NewYork,long,30,2,False,False,False,False,False,never retraced to 0.5,
2026-05-07T16:00:00,2026,12,NewYork,short,21,2,False,False,False,False,False,never retraced to 0.5,
2026-05-08T01:45:00,2026,21,Asia,long,46,4,True,False,False,False,False,no FVG in the zone,
2026-05-10T22:00:00,2026,18,Late,short,94,4,True,True,False,False,False,arm source disabled,4700.39
2026-05-15T00:15:00,2026,20,Asia,short,33,2,False,False,True,False,False,never retraced to 0.5,
2026-05-19T10:30:00,2026,06,London,short,542,4,True,False,False,False,False,no FVG in the zone,
2026-05-28T14:30:00,2026,10,NewYork,long,58,2,False,False,True,False,False,never retraced to 0.5,
2026-06-02T04:45:00,2026,00,Asia,long,107,4,True,False,False,False,False,no FVG in the zone,
2026-06-03T08:45:00,2026,04,London,short,199,4,True,False,False,False,False,no FVG in the zone,
2026-06-08T11:15:00,2026,07,London,long,110,4,True,False,False,False,False,no FVG in the zone,
2026-06-09T16:00:00,2026,12,NewYork,short,23,2,False,False,True,False,False,never retraced to 0.5,
2026-06-10T13:30:00,2026,09,NewYork,long,4,4,True,False,False,False,False,no FVG in the zone,
2026-06-11T19:00:00,2026,15,NewYork,long,141,2,False,False,True,False,False,never retraced to 0.5,
2026-06-15T17:30:00,2026,13,NewYork,short,183,4,True,False,False,False,False,no FVG in the zone,
2026-06-17T17:30:00,2026,13,NewYork,long,1,2,False,False,False,False,False,never retraced to 0.5,
2026-06-17T19:00:00,2026,15,NewYork,short,81,4,True,False,False,False,False,no FVG in the zone,
2026-07-01T13:30:00,2026,09,NewYork,long,87,3,True,False,True,False,False,no FVG in the zone,
2026-07-06T05:00:00,2026,01,Asia,short,16,2,False,False,False,False,False,never retraced to 0.5,
2026-07-06T17:45:00,2026,13,NewYork,long,39,4,True,False,False,False,False,no FVG in the zone,
2026-07-07T04:45:00,2026,00,Asia,short,28,4,True,True,False,True,False,"limit rested, never filled",4179.1
2026-07-07T12:00:00,2026,08,London,long,27,4,True,False,False,False,False,no FVG in the zone,
2026-07-08T19:00:00,2026,15,NewYork,long,39,3,True,True,False,False,False,arm source disabled,4053.53
2026-07-10T13:15:00,2026,09,NewYork,short,33,4,True,False,False,False,False,no FVG in the zone,
2026-07-14T12:30:00,2026,08,London,long,203,4,True,False,True,False,False,no FVG in the zone,
2026-07-16T17:30:00,2026,13,NewYork,short,72,2,False,False,False,False,False,never retraced to 0.5,
2026-07-17T15:15:00,2026,11,NewYork,long,41,4,True,False,False,False,False,no FVG in the zone,
2026-07-20T14:00:00,2026,10,NewYork,short,48,4,True,True,False,True,False,"limit rested, never filled",4043.35
2026-07-21T03:15:00,2026,23,Asia,long,65,2,False,False,True,False,False,never retraced to 0.5,
2026-07-23T07:00:00,2026,03,Asia,short,74,2,False,False,True,False,False,never retraced to 0.5,
2026-07-24T10:15:00,2026,06,London,long,13,2,False,False,False,False,False,never retraced to 0.5,
