sos_utc,year,hour_ny,session,dir,bars_alive,stage_max,reached_zone,edge_ever,veto_ever,armed_ever,traded,verdict,edge_price
2022-04-11T13:45:00,2022,09,NewYork,short,11,2,False,False,False,False,False,never retraced to 0.5,
2022-04-14T00:15:00,2022,20,Asia,short,13,4,True,False,False,False,False,no FVG in the zone,
2022-04-18T14:30:00,2022,10,NewYork,short,11,2,False,False,False,False,False,never retraced to 0.5,
2022-04-19T07:15:00,2022,03,Asia,long,19,4,True,False,False,False,False,no FVG in the zone,
2022-04-19T12:30:00,2022,08,London,short,25,2,False,True,False,True,False,never retraced to 0.5,1979.17
2022-04-20T09:45:00,2022,05,London,long,38,4,True,False,False,False,False,no FVG in the zone,
2022-04-21T09:00:00,2022,05,London,short,96,4,True,False,False,False,False,no FVG in the zone,
2022-05-03T14:15:00,2022,10,NewYork,long,109,3,True,False,False,False,False,no FVG in the zone,
2022-05-05T14:15:00,2022,10,NewYork,short,37,2,False,True,False,True,False,never retraced to 0.5,1903.18
2022-05-06T08:45:00,2022,04,London,long,90,4,True,False,False,False,False,no FVG in the zone,
2022-05-09T08:30:00,2022,04,London,short,36,2,False,True,False,True,False,never retraced to 0.5,1884.11
2022-05-16T18:45:00,2022,14,NewYork,long,43,2,False,True,False,True,False,never retraced to 0.5,1804.07
2022-05-17T15:15:00,2022,11,NewYork,short,10,2,False,False,False,False,False,never retraced to 0.5,
2022-05-18T09:30:00,2022,05,London,long,23,4,True,False,False,False,False,no FVG in the zone,
2022-05-25T15:45:00,2022,11,NewYork,short,352,4,True,False,False,False,False,no FVG in the zone,
2022-06-01T12:30:00,2022,08,London,long,17,3,True,False,False,False,False,no FVG in the zone,
2022-06-03T06:45:00,2022,02,Asia,short,22,2,False,False,False,False,False,never retraced to 0.5,
2022-06-08T15:15:00,2022,11,NewYork,long,168,4,True,True,False,True,True,traded,1841.59
2022-06-10T11:30:00,2022,07,London,short,14,4,True,False,False,False,False,no FVG in the zone,
2022-06-15T11:30:00,2022,07,London,long,27,4,True,False,False,False,False,no FVG in the zone,
2022-06-17T01:45:00,2022,21,Asia,short,47,4,True,True,False,True,True,traded,1852.63
2022-06-20T03:30:00,2022,23,Asia,long,96,4,True,True,False,True,True,traded,1837.22
2022-06-21T07:00:00,2022,03,Asia,short,48,4,True,False,False,False,False,no FVG in the zone,
2022-06-22T10:45:00,2022,06,London,long,121,4,True,True,False,True,True,traded,1828.61
2022-06-23T18:15:00,2022,14,NewYork,short,44,2,False,False,False,False,False,never retraced to 0.5,
2022-06-24T07:30:00,2022,03,Asia,long,88,4,True,True,False,True,True,traded,1822.58
2022-06-27T14:00:00,2022,10,NewYork,short,93,2,False,False,False,False,False,never retraced to 0.5,
2022-06-29T10:30:00,2022,06,London,long,107,4,True,False,False,False,False,no FVG in the zone,
2022-06-30T14:30:00,2022,10,NewYork,short,35,2,False,True,False,True,False,never retraced to 0.5,1823.63
2022-07-12T02:00:00,2022,22,Asia,long,21,4,True,False,False,False,False,no FVG in the zone,
2022-07-12T19:30:00,2022,15,NewYork,short,63,3,True,False,False,False,False,no FVG in the zone,
2022-07-13T14:30:00,2022,10,NewYork,long,85,4,True,True,False,True,True,traded,1723.25
2022-07-14T13:00:00,2022,09,NewYork,short,394,3,True,False,True,False,False,no FVG in the zone,
2022-07-21T12:30:00,2022,08,London,long,78,3,True,True,True,True,False,divergence / extreme-RSI veto,1688.91
2022-07-22T18:15:00,2022,14,NewYork,short,72,4,True,False,False,False,False,no FVG in the zone,
2022-07-27T18:30:00,2022,14,NewYork,long,42,2,False,True,True,True,False,never retraced to 0.5,1718.38
2022-07-29T09:30:00,2022,05,London,short,16,3,True,False,False,False,False,no FVG in the zone,
2022-07-29T15:00:00,2022,11,NewYork,long,69,3,True,False,False,False,False,no FVG in the zone,
2022-08-02T18:00:00,2022,14,NewYork,short,12,2,False,True,False,True,False,never retraced to 0.5,1780.02
2022-08-03T01:45:00,2022,21,Asia,long,42,4,True,True,False,True,True,traded,1760.1
2022-08-03T14:00:00,2022,10,NewYork,short,56,4,True,False,False,False,False,no FVG in the zone,
2022-08-05T12:30:00,2022,08,London,short,185,4,True,False,True,False,False,no FVG in the zone,
2022-08-09T13:00:00,2022,09,NewYork,long,89,2,False,False,False,False,False,never retraced to 0.5,
2022-08-11T02:00:00,2022,22,Asia,short,12,2,False,False,False,False,False,never retraced to 0.5,
2022-08-23T14:00:00,2022,10,NewYork,long,132,2,False,True,False,True,False,never retraced to 0.5,1735.49
2022-08-26T14:45:00,2022,10,NewYork,short,36,2,False,True,False,True,False,never retraced to 0.5,1755.57
2022-08-29T10:15:00,2022,06,London,long,7,2,False,False,False,False,False,never retraced to 0.5,
2022-08-30T14:30:00,2022,10,NewYork,short,61,2,False,True,False,True,False,never retraced to 0.5,1740.65
2022-09-02T08:15:00,2022,04,London,long,17,2,False,False,False,False,False,never retraced to 0.5,
2022-09-06T13:00:00,2022,09,NewYork,short,40,2,False,True,False,True,False,never retraced to 0.5,1716.4
2022-09-07T06:45:00,2022,02,Asia,long,29,4,True,False,False,False,False,no FVG in the zone,
2022-09-08T12:45:00,2022,08,London,short,73,4,True,True,False,True,False,"limit rested, never filled",1725.11
2022-09-13T01:00:00,2022,21,Asia,short,45,4,True,False,False,False,False,no FVG in the zone,
2022-09-16T14:00:00,2022,10,NewYork,long,293,4,True,True,False,True,True,traded,1664.97
2022-09-23T10:30:00,2022,06,London,short,32,2,False,False,True,False,False,never retraced to 0.5,
2022-09-26T07:15:00,2022,03,Asia,long,38,4,True,False,False,False,False,no FVG in the zone,
2022-09-26T17:00:00,2022,13,NewYork,short,140,4,True,True,False,True,True,traded,1639.44
2022-09-28T13:15:00,2022,09,NewYork,long,102,2,False,True,True,True,False,never retraced to 0.5,1628.85
2022-10-04T01:00:00,2022,21,Asia,short,18,4,True,False,False,False,False,no FVG in the zone,
2022-10-11T11:45:00,2022,07,London,long,14,4,True,True,False,True,True,traded,1666.69
2022-10-12T00:00:00,2022,20,Asia,short,141,4,True,True,False,True,False,"limit rested, never filled",1675.3
2022-10-21T15:45:00,2022,11,NewYork,long,243,3,True,True,True,True,False,divergence / extreme-RSI veto,1630.12
2022-10-31T08:15:00,2022,04,London,short,19,2,False,True,False,True,False,never retraced to 0.5,1660.57
2022-11-01T06:00:00,2022,02,Asia,long,119,3,True,False,True,False,False,no FVG in the zone,
2022-11-02T19:15:00,2022,15,NewYork,short,42,2,False,True,False,True,False,never retraced to 0.5,1656.88
2022-11-04T04:30:00,2022,00,Asia,long,18,2,False,False,True,False,False,never retraced to 0.5,
2022-11-14T10:30:00,2022,05,London,short,17,4,True,True,False,True,True,traded,1764.74
2022-11-14T15:00:00,2022,10,NewYork,long,60,2,False,False,False,False,False,never retraced to 0.5,
2022-11-17T03:00:00,2022,22,Asia,short,39,2,False,True,True,True,False,never retraced to 0.5,1775.45
2022-11-22T09:30:00,2022,04,London,long,129,4,True,True,False,True,True,traded,1739.08
2022-11-25T07:45:00,2022,02,Asia,short,21,2,False,False,False,False,False,never retraced to 0.5,
2022-11-25T18:15:00,2022,13,NewYork,long,38,4,True,True,False,True,True,traded,1749.89
2022-11-28T15:45:00,2022,10,NewYork,short,8,2,False,False,True,False,False,never retraced to 0.5,
2022-11-29T01:45:00,2022,20,Asia,long,5,2,False,False,False,False,False,never retraced to 0.5,
2022-11-30T13:30:00,2022,08,London,short,5,4,True,False,False,False,False,no FVG in the zone,
2022-12-05T15:00:00,2022,10,NewYork,short,7,2,False,True,True,True,False,never retraced to 0.5,1802.25
2022-12-06T12:00:00,2022,07,London,long,101,4,True,False,False,False,False,no FVG in the zone,
2022-12-13T13:30:00,2022,08,London,long,163,4,True,False,True,False,False,no FVG in the zone,
2022-12-15T08:30:00,2022,03,Asia,short,671,4,True,True,True,True,True,traded,1803.96
2022-12-27T15:30:00,2022,10,NewYork,long,315,3,True,True,True,True,True,traded,1800.43
2023-01-03T08:30:00,2023,03,Asia,short,27,4,True,False,False,False,False,no FVG in the zone,
2023-01-04T07:00:00,2023,02,Asia,long,125,4,True,True,True,True,True,traded,1834.82
2023-01-05T15:30:00,2023,10,NewYork,short,103,4,True,True,True,True,True,traded,1849.78
2023-01-06T18:30:00,2023,13,NewYork,long,22,2,False,True,False,True,False,never retraced to 0.5,1847.23
2023-01-09T08:00:00,2023,03,Asia,short,36,4,True,True,False,True,True,traded,1875.96
2023-01-10T09:15:00,2023,04,London,long,18,4,True,False,False,False,False,no FVG in the zone,
2023-01-11T16:00:00,2023,11,NewYork,short,76,4,True,True,False,True,True,traded,1879.48
2023-01-12T12:15:00,2023,07,London,long,74,4,True,True,True,True,True,traded,1873.87
2023-01-16T06:15:00,2023,01,Asia,short,67,2,False,False,False,False,False,never retraced to 0.5,
2023-01-17T11:45:00,2023,06,London,long,6,4,True,True,False,True,True,traded,1907.46
2023-01-18T08:00:00,2023,03,Asia,long,136,4,True,True,False,True,True,traded,1901.23
2023-01-20T14:30:00,2023,09,NewYork,short,62,4,True,False,False,False,False,no FVG in the zone,
2023-01-23T20:30:00,2023,15,NewYork,long,15,2,False,False,False,False,False,never retraced to 0.5,
2023-01-24T14:00:00,2023,09,NewYork,short,115,4,True,True,True,True,True,traded,1934.91
2023-01-25T20:00:00,2023,15,NewYork,long,311,4,True,True,False,True,True,traded,1923.7
2023-01-31T06:00:00,2023,01,Asia,short,149,4,True,True,False,True,True,traded,1934.91
2023-02-01T20:30:00,2023,15,NewYork,long,37,2,False,False,False,False,False,never retraced to 0.5,
2023-02-02T13:30:00,2023,08,London,short,26,2,False,True,True,True,False,never retraced to 0.5,1938.13
2023-02-10T07:45:00,2023,02,Asia,long,127,4,True,True,False,True,True,traded,1859.76
2023-02-13T16:45:00,2023,11,NewYork,short,78,4,True,True,False,True,True,traded,1863.96
2023-02-16T01:30:00,2023,20,Asia,long,25,4,True,False,False,False,False,no FVG in the zone,
2023-02-16T14:45:00,2023,09,NewYork,short,40,4,True,True,False,True,True,traded,1838.29
2023-02-17T12:30:00,2023,07,London,long,9,4,True,False,False,False,False,no FVG in the zone,
2023-02-20T17:45:00,2023,12,NewYork,short,22,2,False,False,False,False,False,never retraced to 0.5,
2023-02-21T14:15:00,2023,09,NewYork,long,110,4,True,True,False,True,True,traded,1833.74
2023-02-22T19:00:00,2023,14,NewYork,short,69,2,False,False,False,False,False,never retraced to 0.5,
2023-03-01T06:30:00,2023,01,Asia,long,191,2,False,True,False,True,False,never retraced to 0.5,1818.69
2023-03-06T10:45:00,2023,05,London,short,31,3,True,False,False,False,False,no FVG in the zone,
2023-03-08T11:15:00,2023,06,London,long,13,3,True,False,False,False,False,no FVG in the zone,
2023-03-20T14:15:00,2023,10,NewYork,short,66,2,False,False,False,False,False,never retraced to 0.5,
2023-03-23T15:15:00,2023,11,NewYork,long,730,4,True,True,True,True,True,traded,1954.25
2023-04-05T14:15:00,2023,10,NewYork,short,44,4,True,False,True,False,False,no FVG in the zone,
2023-04-11T07:30:00,2023,03,Asia,long,66,2,False,False,False,False,False,never retraced to 0.5,
2023-04-12T15:45:00,2023,11,NewYork,short,75,4,True,False,False,False,False,no FVG in the zone,
2023-04-14T14:45:00,2023,10,NewYork,short,89,2,False,True,True,True,False,never retraced to 0.5,2025.66
2023-05-02T15:00:00,2023,11,NewYork,long,90,2,False,True,True,True,False,never retraced to 0.5,1978.47
2023-05-05T13:30:00,2023,09,NewYork,short,649,3,True,False,True,False,False,no FVG in the zone,
2023-05-19T15:30:00,2023,11,NewYork,long,262,4,True,True,False,True,True,traded,1967.2
2023-05-30T11:30:00,2023,07,London,long,17,2,False,True,False,True,False,never retraced to 0.5,1942.21
2023-06-01T08:30:00,2023,04,London,short,23,4,True,True,True,True,True,traded,1968.3
2023-06-02T16:45:00,2023,12,NewYork,short,763,4,True,True,True,True,True,traded,1968.37
2023-06-15T13:15:00,2023,09,NewYork,long,44,2,False,True,True,True,False,never retraced to 0.5,1936.34
2023-06-16T02:45:00,2023,22,Asia,short,16,4,True,False,False,False,False,no FVG in the zone,
2023-06-16T14:15:00,2023,10,NewYork,short,73,3,True,False,False,False,False,no FVG in the zone,
2023-06-20T07:30:00,2023,03,Asia,long,20,4,True,False,False,False,False,no FVG in the zone,
2023-06-23T04:45:00,2023,00,Asia,long,10,4,True,False,False,False,False,no FVG in the zone,
2023-06-27T17:30:00,2023,13,NewYork,short,47,2,False,False,False,False,False,never retraced to 0.5,
2023-06-30T12:30:00,2023,08,London,long,94,2,False,True,False,True,False,never retraced to 0.5,1900.88
2023-07-05T17:00:00,2023,13,NewYork,short,72,4,True,True,False,True,True,traded,1925.72
2023-07-07T14:15:00,2023,10,NewYork,long,152,4,True,True,True,True,False,divergence / extreme-RSI veto,1908.29
2023-07-13T12:30:00,2023,08,London,short,97,4,True,False,False,False,False,no FVG in the zone,
2023-07-18T03:15:00,2023,23,Asia,long,176,2,False,True,False,True,False,never retraced to 0.5,1951.34
2023-07-20T14:30:00,2023,10,NewYork,short,64,2,False,False,False,False,False,never retraced to 0.5,
2023-07-26T06:15:00,2023,02,Asia,long,18,2,False,False,False,False,False,never retraced to 0.5,
2023-07-26T13:15:00,2023,09,NewYork,short,20,4,True,False,False,False,False,no FVG in the zone,
2023-07-26T18:30:00,2023,14,NewYork,long,68,4,True,True,False,True,True,traded,1968.18
2023-07-27T12:45:00,2023,08,London,short,285,4,True,True,True,True,True,traded,1965.55
2023-08-04T12:30:00,2023,08,London,long,762,4,True,True,True,True,True,traded,1917.75
2023-08-16T19:15:00,2023,15,NewYork,short,77,2,False,True,False,True,False,never retraced to 0.5,1935.23
2023-08-22T10:00:00,2023,06,London,long,76,4,True,False,False,False,False,no FVG in the zone,
2023-08-24T12:30:00,2023,08,London,short,97,4,True,False,False,False,False,no FVG in the zone,
2023-08-28T15:30:00,2023,11,NewYork,long,85,3,True,False,False,False,False,no FVG in the zone,
2023-09-01T14:15:00,2023,10,NewYork,short,123,4,True,False,False,False,False,no FVG in the zone,
2023-09-06T13:45:00,2023,09,NewYork,long,1,4,True,False,False,False,False,no FVG in the zone,
2023-09-08T14:00:00,2023,10,NewYork,long,63,4,True,False,True,False,False,no FVG in the zone,
